,ID,Customer_ID,Month,Name,Age,SSN,Occupation,Annual_Income,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Type_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Credit_Mix,Outstanding_Debt,Credit_Utilization_Ratio,Credit_History_Age,Payment_of_Min_Amount,Total_EMI_per_month,Amount_invested_monthly,Payment_Behaviour,Monthly_Balance,Credit_Score
21931,0xd11d,CUS_0x2d1e,August,Williamsw,27,613-01-1107,Engineer,44590.1,3605.8416666666662,5,5,8,1,Auto Loan,7,7,-4.49,2.0,Good,555.48,26.11935445570076,21 Years and 11 Months,NM,33.797192831899984,80.75595476181563,High_spent_Large_value_payments,486.03101907295115,Good
21932,0xbe41,CUS_0xc24a,April,Charlieg,31,504-49-1795,Entrepreneur,35520.48,2697.0400000000004,3,5,4,0_,,8,9,4.63,6.0,Good,994.53,36.357349678791216,32 Years and 8 Months,No,0.0,98.96486405438644,High_spent_Medium_value_payments,420.7391359456136,Good
21933,0xe331,CUS_0x9e48,April,Rick Rothackerc,16,191-96-6402,Teacher,74956.2,6151.3499999999985,9,7,33,6,"Debt Consolidation Loan, Home Equity Loan, Student Loan, Payday Loan, Payday Loan, and Payday Loan",46,22,24.9,11.0,Bad,4942.19,31.65079487818079,6 Years and 4 Months,Yes,281.88712656177336,177.34009056366773,Low_spent_Medium_value_payments,435.90778287455885,Poor
21934,0x1e0a5,CUS_0x1156,April,Angela Moonq,24,877-50-9125,Entrepreneur,10060.015,1103.3345833333333,3,9,17,6,"Student Loan, Student Loan, Home Equity Loan, Not Specified, Debt Consolidation Loan, and Payday Loan",18,11,7.289999999999999,12.0,Standard,1971.81,34.948524653272855,10 Years and 6 Months,Yes,32.28432276915212,118.09223001460815,!@9#%8,249.9569055495731,Poor
21935,0x1ca9d,CUS_0x1c2f,April,Patrickq,55,252-59-7720,Manager,54054.18,4296.515,6,6,10,0,,14,19,7.07,4.0,Good,583.79,39.63997099058757,22 Years and 11 Months,NM,35482.0,146.5235608258094,High_spent_Medium_value_payments,533.1279391741907,Good
21936,0x167b7,CUS_0xa03e,June,Patrick Ruckerb,31,596-37-3692,Scientist,8284.83,655.4025,6,7,30,7,"Mortgage Loan, Payday Loan, Credit-Builder Loan, Personal Loan, Personal Loan, Not Specified, and Debt Consolidation Loan",21,18,1.79,10.0,Bad,4715.24,38.66391280599152,,Yes,26.372385196865753,0.0,High_spent_Large_value_payments,271.8848107617528,Standard
21937,0x76e8,CUS_0xb67f,March,Jonathan Stempelu,34,987-08-4120,Lawyer,76170.12,6459.509999999998,5,7,16,6,"Auto Loan, Not Specified, Debt Consolidation Loan, Not Specified, Student Loan, and Auto Loan",17,14,19.31,11.0,_,567.53,25.715939554980373,13 Years and 10 Months,Yes,203.27952130139252,167.23355917019748,High_spent_Small_value_payments,535.4379195284099,Standard
21938,0x21a8b,CUS_0x2ba1,June,Nate Raymondm,31,332-45-0857,Mechanic,10277.19,920.4325,4,6,5,5,"Auto Loan, Debt Consolidation Loan, Credit-Builder Loan, Home Equity Loan, and Payday Loan",6,9,13.66,,Standard,1333.97,36.976772077776666,20 Years and 2 Months,Yes,25.02984103118937,74.7918578728051,Low_spent_Medium_value_payments,272.2215510960056,Standard
21939,0xc380,CUS_0x3def,March,Atossa Araxiao,43,684-00-2977,Media_Manager,43360.74,3647.395,2,6,12,2_,"Student Loan, and Credit-Builder Loan",3,7_,_,4.0,Good,287.65,32.19455094490359,30 Years and 6 Months,No,57.6589505006376,206.09794786845524,!@9#%8,360.9826016309072,Standard
21940,0xddc4,CUS_0xb127,July,Lesley Wroughtonp,48,442-92-9205,Architect,17980.355,1522.362916666667,3,4,5,1,Mortgage Loan,10,2860,6.7,1.0,Good,162.87,35.693110960229625,25 Years and 7 Months,NM,7.6379557514141885,39.014678556445716,High_spent_Small_value_payments,365.5836573588068,Standard
21941,0x8fa7,CUS_0xa52e,February,,36,902-32-6869,Teacher,7079.32,668.9433333333333,9,9,19,7,"Not Specified, Auto Loan, Debt Consolidation Loan, Payday Loan, Student Loan, Not Specified, and Home Equity Loan",51,19,27.26,8.0,_,3189.7,29.23302205576222,,NM,35.85103069566878,53.14631778435908,Low_spent_Medium_value_payments,257.89698485330547,Standard
21942,0x5562,CUS_0x950d,January,Robinx,38,205-57-7066,Developer,28253.72,2460.476666666667,4,6,14,0,,18,12,4.93,2.0,Standard,1098.38,29.36277847948945,32 Years and 3 Months,Yes,0.0,66.7841179864241,High_spent_Small_value_payments,439.2635486802426,Standard
21943,0x1b3de,CUS_0xa9b,January,Cheex,39,570-01-4106,Accountant,123941.64,10499.47,4,6,12,1,Credit-Builder Loan,30,14,7.4,4.0,Standard,1386.03,34.08583381579491,30 Years and 1 Months,Yes,54.35523551412328,799.4895520317972,Low_spent_Large_value_payments,466.10221245407934,Standard
21944,0x7e23,CUS_0x16c4,June,Marjag,17,365-26-7399,Mechanic,8473.795,512.1495833333332,4,7,7,3,"Mortgage Loan, Personal Loan, and Not Specified",19,14_,12.78,10.0,Standard,1040.14,25.66483830919056,17 Years and 7 Months,Yes,16.79884713235609,20.702787326345227,High_spent_Small_value_payments,273.713323874632,Standard
21945,0x20f53,CUS_0x8f37,February,Martin Santan,22,779-74-6107,Architect,18014.97,1461.2475000000004,8,4,4,1,Mortgage Loan,13,18,3.34,1.0,_,360.96,26.17294365646244,,No,10.442379924326724,62.34953811357185,Low_spent_Medium_value_payments,353.3328319621015,Standard
21946,0x3321,CUS_0x9641,April,Blamontg,29,618-38-7599,Manager,71677.59_,5889.1325,5,6,16,0,,1,11,14.9,0.0,Standard,130.54,38.72265974342292,17 Years and 5 Months,NM,0.0,237.11878256939545,High_spent_Medium_value_payments,601.7944674306045,Standard
21947,0x1a761,CUS_0x495e,August,Abrahamianb,17,792-95-8742,Teacher,75476.72,6492.7266666666665,10,10,30,5,"Debt Consolidation Loan, Credit-Builder Loan, Auto Loan, Credit-Builder Loan, and Debt Consolidation Loan",19,25,8.41,8.0,Bad,1401.04,27.36706399155495,18 Years and 3 Months,Yes,301.55767926496065,332.428920270285,High_spent_Small_value_payments,275.286067131421,Standard
21948,0x1e8b3,CUS_0x80d,February,Jonathan Stempeld,35,317-79-2635,Entrepreneur,23957.75,,7,3,17,4,"Auto Loan, Not Specified, Auto Loan, and Not Specified",6,3522,7.97,2.0,Standard,890.77,34.100990801112275,22 Years and 3 Months,Yes,62.50607185912405,107.01333116267008,Low_spent_Small_value_payments,294.12851364487256,Standard
21949,0x21cf8,CUS_0x2e10,March,Malonel,14,002-26-1417,Lawyer,15301.19,1484.0991666666666,8,6,30,3,"Not Specified, Home Equity Loan, and Auto Loan",8,16,9.26,14.0,Standard,2527.22,32.95340155247984,8 Years and 3 Months,Yes,30.488863311308194,124.94341721551037,!@9#%8,282.97763613984813,Poor
21950,0x12a11,CUS_0x4533,April,Langiw,26,546-54-3806,Mechanic,69761.43000000001,5654.4525,6,3,8,2,"Home Equity Loan, and Credit-Builder Loan",27,22,1.17,3.0,_,535.22,40.48054553636022,,No,58.41828837870677,165.24438772161685,High_spent_Small_value_payments,601.7825738996763,Standard
21951,0x209b6,CUS_0x7d87,May,Smithm,38,779-20-4718,Mechanic,21039.26_,1628.2716666666663,5,4,19,2,"Home Equity Loan, and Mortgage Loan",24,10,9.21,6.0,Standard,1401.54,34.95747928651938,20 Years and 9 Months,Yes,20.21434136998039,,Low_spent_Medium_value_payments,301.9569000463604,Standard
21952,0x40c9,CUS_0x7204,August,Rothackerw,34,065-34-1600,Accountant,9009.775,692.8145833333333,8,5,26,3,"Payday Loan, Not Specified, and Mortgage Loan",7,6,14.83,13.0,Standard,1941.95,34.05393900975739,14 Years and 2 Months,Yes,21.468536453376583,36.171518023033975,High_spent_Small_value_payments,271.64140385692275,Poor
21953,0x11867,CUS_0x5952,June,Soyoungz,16,139-13-0533,Entrepreneur,58307.97,4808.9975,7,10,21,5,"Debt Consolidation Loan, Student Loan, Auto Loan, Personal Loan, and Home Equity Loan",35,17,21.3,,Bad,4501.87,40.37253878818817,5 Years and 1 Months,Yes,208.59929205157312,95.67931373277679,High_spent_Medium_value_payments,426.62114421565,Poor
21954,0x2125e,CUS_0xc1f,January,Peters,2471,161-09-0372,Architect,9000.425,703.0354166666666,7,4,31,3,"Debt Consolidation Loan, Auto Loan, and Personal Loan",25,8,22.78,6.0,Standard,1662.33,37.02029482403564,14 Years and 4 Months,Yes,11.682177942236992,92.63268279695656,Low_spent_Small_value_payments,255.98868092747315,Poor
21955,0xfb4b,CUS_0x8de0,June,Alexei Oreskovicn,43,906-56-2463,_______,9375.245,631.2704166666667,8,9,29,5,"Not Specified, Payday Loan, Personal Loan, Auto Loan, and Student Loan",16,19,18.21,6.0,Bad,4308.02,38.5348960231599,0 Years and 10 Months,Yes,24.281698378430683,,Low_spent_Small_value_payments,307.2650140009658,Poor
21956,0x12472,CUS_0x2f7a,May,,36,407-98-9957,Entrepreneur,77883.54000000001,6290.295000000001,3,7,6,0,,19,9,2.94,6.0,_,656.57,39.456273151626355,30 Years and 5 Months,No,0.0,151.3054138706064,High_spent_Large_value_payments,717.7240861293938,Standard
21957,0xc3bc,CUS_0x3e35,March,Rachelle Younglaik,45,031-13-0139,Scientist,16988.435,1531.7029166666669,0,1,10,1,Payday Loan,12,3,1.55,0.0,_,1065.23,32.93640611362814,29 Years and 3 Months,NM,12.761590058914434,63.14183973516359,Low_spent_Small_value_payments,367.2668618725887,Good
21958,0x547e,CUS_0xa3bb,January,Michaelw,42_,410-63-8948,_______,21637.515,1542.12625,3,5,9,0,,6,0,3.15,0.0,Good,999.48,38.08221667417124,,No,0.0,181.1635449511061,Low_spent_Small_value_payments,263.04908004889387,Good
21959,0x8bcf,CUS_0x8ed,February,Huw Jonesn,27,315-27-3562,Architect,42796.52,3461.376666666666,4,4,9,0,,6,15,13.85,10.0,Standard,631.12,28.040231343771392,19 Years and 9 Months,NM,0.0,106.34211774392323,High_spent_Small_value_payments,499.79554892274336,Standard
21960,0x1c0d4,CUS_0x394a,July,Martinne Gelleru,37,438-68-7121,Media_Manager,108073.04,9117.086666666666,3,7,13,2,"Not Specified, and Mortgage Loan",6,19,3.42,5.0,_,599.48,39.95306804994625,29 Years and 5 Months,No,161.75323478177495,673.5835569488446,Low_spent_Medium_value_payments,356.3718749360471,Good
21961,0x7101,CUS_0x45db,April,,50,824-30-1475,Mechanic,86742.32,7030.526666666668,8,4,19,2,"Mortgage Loan, and Payday Loan",7,11,14.12,2.0,_,19.11,39.82086209969947,26 Years and 1 Months,Yes,136.34231114684215,245.1090732343704,!@9#%8,571.6012822854542,Standard
21962,0x100df,CUS_0x5cdb,June,Barta,36,358-85-5659,Lawyer,12338.465,738.2054166666667,5,5,2,-100,Student Loan,18,17,-0.4800000000000004,4.0,_,352.92,27.33705753696586,,No,10.218510757658294,41.59327155643528,Low_spent_Small_value_payments,312.0087593525731,Poor
21963,0x14d75,CUS_0x11a4,April,Caroline Humerc,43,000-40-3312,Manager,44295.54,3677.295,8,6,30,-100,"Credit-Builder Loan, and Student Loan",38,18,11.96,6.0,_,1280.42,36.61546196166721,12 Years and 5 Months,Yes,65.57597408241918,73.28118270872683,High_spent_Medium_value_payments,478.872343208854,Poor
21964,0xbed3,CUS_0x6799,June,Lisa Baertleinb,26,572-41-8270,Architect,49215.3,3962.275,5,3,20,5,"Auto Loan, Not Specified, Credit-Builder Loan, Mortgage Loan, and Not Specified",13,9,13.59,5.0,_,2653.33,34.89226216732084,19 Years and 8 Months,Yes,158.37093133524613,__10000__,High_spent_Small_value_payments,390.05909161801765,Poor
21965,0x152c3,CUS_0x4605,June,Graceg,26,#F%$D@*&8,Media_Manager,87314.67,,5,2,9,2,"Mortgage Loan, and Not Specified",10,1,4.72,1.0,_,774.36,32.69977528136607,18 Years and 4 Months,NM,96.90847013537316,293.08619895563413,High_spent_Medium_value_payments,572.1275809089927,Good
21966,0xaf81,CUS_0x8062,August,Andreasm,-500,#F%$D@*&8,Lawyer,86914.41,6957.8675,8,5,16,3,"Personal Loan, Mortgage Loan, and Auto Loan",18,9,_,7.0,Standard,1084.06,34.163123727049786,32 Years and 0 Months,NM,142.531777861564,681.1686331039244,Low_spent_Medium_value_payments,152.08633903451152,Standard
21967,0xac6f,CUS_0xb52b,February,Karenh,22,998-53-5707,Manager,20290.79,1637.8991666666668,6,8,23,5,"Student Loan, Personal Loan, Not Specified, Mortgage Loan, and Auto Loan",39,20,17.81,337.0,_,2727.69,35.177530452118766,11 Years and 5 Months,Yes,74.3747632192909,83.5788093372091,High_spent_Small_value_payments,265.8363441101667,Poor
21968,0x1d2ba,CUS_0xb85c,May,Costa Alisterj,39,236-77-8820,Journalist,17373.39,1550.7825,4,6,20,5,"Auto Loan, Personal Loan, Not Specified, Credit-Builder Loan, and Student Loan",16,11,15.57,10.0,Standard,2537.45,38.35837365600105,17 Years and 3 Months,Yes,54.03211205959445,62.24587785968114,Low_spent_Small_value_payments,328.8002600807245,Poor
21969,0xb8c6,CUS_0x1b21,May,Jason Langez,27,382-04-7153,Media_Manager,134928.36000000002,11197.03,1,5,6,0,,14,11,7.25,7.0,Good,587.0,28.375763142771355,21 Years and 2 Months,NM,0.0,1037.7751607294438,Low_spent_Medium_value_payments,361.92783927055643,Good
21970,0x12025,CUS_0x15da,August,Lynch Emilyy,24,283-09-7565,Doctor,127014.28,10870.523333333333,7,6,14,3,"Payday Loan, Student Loan, and Not Specified",28,13,_,9.0,_,245.63,36.142191094828355,,Yes,215.3848503127789,323.43067652816967,Low_spent_Medium_value_payments,828.2368064923847,Standard
21971,0xbbc9,CUS_0xaa56,August,Hepherv,41,754-89-1562,Manager,57258.28,4694.5233333333335,4,6,25,7,"Payday Loan, Home Equity Loan, Payday Loan, Debt Consolidation Loan, Personal Loan, Debt Consolidation Loan, and Debt Consolidation Loan",21,14,15.71,10.0,Standard,2315.2,39.197131371850645,10 Years and 10 Months,Yes,320.2972697747264,107.2253870720849,High_spent_Medium_value_payments,291.9296764865221,Poor
21972,0x20eae,CUS_0x3ce2,May,Suzannek,30,776-82-8001,Engineer,14095.93,1310.6608333333334,9,8,34,6,"Payday Loan, Auto Loan, Student Loan, Debt Consolidation Loan, Mortgage Loan, and Student Loan",20,,20.43,7.0,Bad,2790.05,25.60757319199436,1 Years and 9 Months,Yes,37.74514125467864,65.80427483083206,Low_spent_Small_value_payments,317.5166672478227,Poor
21973,0x14e10,CUS_0xb6b,March,Arno Schuetzek,21,257-56-8708,Mechanic,36463.7,2845.6416666666664,4,7,3,1,Personal Loan,6,6,9.55,1.0,_,1051.13,32.11274011739711,17 Years and 11 Months,No,19.159720761716457,30.96527587110103,High_spent_Medium_value_payments,484.43917003384917,Good
21974,0x201f0,CUS_0x6620,July,Douwe Miedemal,14,#F%$D@*&8,Manager,61922.24,5418.1866666666665,6,9,18,9,"Payday Loan, Auto Loan, Student Loan, Credit-Builder Loan, Mortgage Loan, Auto Loan, Credit-Builder Loan, Personal Loan, and Auto Loan",23,16,23.28,12.0,Bad,4678.77,32.29833589455756,3 Years and 10 Months,Yes,336.0148625335316,257.7553108488356,Low_spent_Small_value_payments,238.04849328429938,Poor
21975,0x1aa0d,CUS_0x6176,August,Dmitracovar,19,776-12-0174,Musician,19608.98,1408.081666666667,6,6,34,5,"Credit-Builder Loan, Auto Loan, Auto Loan, Mortgage Loan, and Payday Loan",61,16,15.5,16.0,Bad,3447.68,40.413862292471755,14 Years and 8 Months,Yes,55.842625662599275,114.49036951799812,Low_spent_Small_value_payments,260.4751714860693,Poor
21976,0x20fa9,CUS_0x2509,April,Jonesu,14,#F%$D@*&8,Entrepreneur,37777.92,3055.16,3,4,20,5,"Home Equity Loan, Personal Loan, Mortgage Loan, Student Loan, and Payday Loan",30,20,23.37,9.0,Standard,1336.0,26.778224086272697,8 Years and 8 Months,Yes,100.42794975590311,61.97512163396557,High_spent_Medium_value_payments,393.1129286101314,Poor
21977,0x14e07,CUS_0x8d95,June,Azharn,31,#F%$D@*&8,_______,84169.92,7221.16,5,6,18,1,Mortgage Loan,23,10,19.0,3.0,_,617.14,30.379733839916263,29 Years and 6 Months,Yes,38.43795518519901,146.0121248240959,High_spent_Large_value_payments,777.6659199907051,Standard
21978,0x207fd,CUS_0xa4e9,August,Camposk,27,168-74-9556,Journalist,25626.88,2306.1911095463124,8,5,20,3,"Home Equity Loan, Not Specified, and Debt Consolidation Loan",16,8,15.11,,_,157.69,36.47477620191196,23 Years and 8 Months,Yes,145.77222754621098,53.23367294568105,High_spent_Medium_value_payments,376.633656628462,Standard
21979,0x3637,CUS_0x8a0e,February,Gellera,50,601-77-9732,_______,131617.4,10742.116666666669,4,3,15,0,,13,,1.82,2.0,Standard,929.47,35.06872906215861,21 Years and 8 Months,No,0.0,926.649726570325,Low_spent_Medium_value_payments,427.5619400963418,Standard
21980,0x152aa,CUS_0x8e40,May,Pedros,18,173-90-1716,Journalist,73971.16,6051.263333333332,6,9,33,7,"Debt Consolidation Loan, Student Loan, Credit-Builder Loan, Payday Loan, Home Equity Loan, Not Specified, and Payday Loan",33,19,19.3,11.0,Bad,3528.13,22.396110056832217,5 Years and 9 Months,Yes,330.2859170223075,292.7484616491356,Low_spent_Medium_value_payments,262.09195466189027,Standard
21981,0x1f5e1,CUS_0x6081,April,Poornima Guptay,45,424-83-6470,_______,156470.0,12849.166666666664,1,3,8,3,"Mortgage Loan, Home Equity Loan, and Auto Loan",5,6,2.58,3.0,Good,1382.45,28.763207260212692,32 Years and 11 Months,No,261.8310155128568,803.6003895720946,Low_spent_Large_value_payments,489.4852615817154,Good
21982,0x1bb87,CUS_0x3afb,June,Pascal Fletcherw,52,612-21-7903,Engineer,124782.2,10123.516666666666,5,3,1,1,Home Equity Loan,13,10,11.49,2.0,Good,1218.72,28.765484660502977,30 Years and 7 Months,No,61.04176845078267,305.71220719853403,High_spent_Small_value_payments,905.59769101735,Good
21983,0x6128,CUS_0x1e8c,March,Olivia Orana,17,571-81-7251,Engineer,60078.27,4758.5225,5,7,11,4,"Student Loan, Home Equity Loan, Debt Consolidation Loan, and Payday Loan",10,6,7.72,2279.0,Standard,2198.8,31.78814029110897,15 Years and 7 Months,Yes,128.9062474407346,53.108151529622994,!@9#%8,543.8378510296425,Poor
21984,0x22b8d,CUS_0xb5dd,April,Jamesn,22,848-97-1120,Journalist,14027.195,1210.9329166666666,0,4,3,3,"Personal Loan, Auto Loan, and Credit-Builder Loan",16,11,8.6,692.0,Good,1462.95,29.21048838886277,20 Years and 2 Months,No,30.651797525716173,128.57004524481542,Low_spent_Small_value_payments,251.87144889613515,Good
21985,0x25ad,CUS_0x49dd,April,Masond,14,966-28-7046,Engineer,15544.47,1030.3725,8,5,32,5,"Mortgage Loan, Debt Consolidation Loan, Debt Consolidation Loan, Credit-Builder Loan, and Not Specified",34,26,25.11,,Bad,2909.71,34.035573953521215,1 Years and 6 Months,Yes,35.256798302336925,125.23406467636178,Low_spent_Small_value_payments,232.5463870213013,Standard
21986,0x1b89d,CUS_0x544a,April,Carey Gillamt,37,331-09-2203,Scientist,14007.82,,9,6,19,5,"Home Equity Loan, Payday Loan, Home Equity Loan, Home Equity Loan, and Not Specified",49,15,18.9,11.0,Bad,3279.57,28.557264331799107,12 Years and 8 Months,Yes,37.354982292308605,71.59645499727715,Low_spent_Small_value_payments,301.68039604374763,Standard
21987,0x1600e,CUS_0xa94f,January,Nicolacij,36,375-86-0761,Journalist,56340.6,4837.05,3,1,12,1,Auto Loan,7,,11.51,3.0,_,538.87,33.55410552097424,23 Years and 3 Months,NM,26.80920042731836,104.49376934310159,High_spent_Large_value_payments,592.4020302295802,Good
21988,0xd8bf,CUS_0x871,June,Gellerk,20_,956-78-8536,Engineer,7189.54,332.12833333333333,3,5,20,7,"Payday Loan, Payday Loan, Credit-Builder Loan, Student Loan, Home Equity Loan, Auto Loan, and Credit-Builder Loan",9,16,16.79,7.0,Standard,1997.66,30.25457509494557,,Yes,34.07201429329868,0.0,High_spent_Medium_value_payments,239.51919239368326,Good
21989,0x1baed,CUS_0x59a5,August,Whitev,28,621-30-0642,Engineer,78056.04,6384.669999999999,7,5,17,1,Not Specified,21,14,17.6,10.0,Standard,248.71,33.97884976227254,19 Years and 0 Months,Yes,44.08837406681275,223.59490905649727,Low_spent_Small_value_payments,660.7837168766899,Standard
21990,0x1a84c,CUS_0x8e65,March,Christiaant,45,901-71-9550,Manager,17324.7,,9,8,26,5,"Mortgage Loan, Debt Consolidation Loan, Auto Loan, Not Specified, and Payday Loan",31,24,7.91,8.0,Bad,1656.28,21.99844781960808,9 Years and 4 Months,Yes,47.30995958523498,43.28562055486661,Low_spent_Large_value_payments,306.77691985989844,Poor
21991,0xc085,CUS_0x589c,August,Tim Kellyt,24,919-16-2222,Lawyer,22705.83,1728.1525,4,6,4,2,"Auto Loan, and Not Specified",27,12,4.53,8.0,Good,854.1,30.80187406073385,32 Years and 4 Months,No,22.670802698934494,143.96441330410445,Low_spent_Small_value_payments,296.18003399696113,Standard
21992,0x1b5c1,CUS_0x8898,April,Olesya Dmitracovah,26,304-61-2436,Scientist,19551.36,1489.28,4,3,19,5,"Student Loan, Not Specified, Auto Loan, Payday Loan, and Student Loan",10,5,5.51,1633.0,Standard,807.64,26.41601730756157,12 Years and 4 Months,Yes,67.55643796789217,114.90372188862608,Low_spent_Medium_value_payments,246.46784014348174,Standard
21993,0x11cc0,CUS_0x1869,March,Tim Hephero,30,716-60-2791,Developer,30643.51,2703.625833333333,0,5,7,0,,11,10,1.74,3.0,Good,1364.66,28.23689236759684,31 Years and 4 Months,No,0.0,225.35849611153145,Low_spent_Large_value_payments,315.00408722180185,Good
21994,0x83fa,CUS_0x1152,January,Gellerv,28,330-02-2598,_______,31316.47,2510.705833333333,0,2,6,2,"Payday Loan, and Personal Loan",13,7,5.44,1.0,Good,800.89,34.066885491897395,17 Years and 11 Months,NM,30.821979698505572,211.06457830145519,Low_spent_Large_value_payments,279.18402533337263,Good
21995,0x25e2a,CUS_0x1ea8,January,Deepaz,29,686-34-7861,Teacher,33896.53,2667.710833333333,7,3,18,2,"Debt Consolidation Loan, and Payday Loan",25,10_,10.95,2.0,Standard,807.65,32.008915032915766,26 Years and 9 Months,Yes,40.29352918151739,68.61249469425378,Low_spent_Large_value_payments,427.86505945756215,Standard
21996,0x1e169,CUS_0x2a69,August,Richard Leongg,53,#F%$D@*&8,Entrepreneur,96604.14,8223.345000000001,3,512,9,0,,15,5,5.88,4.0,Good,411.28,28.43201982568737,23 Years and 3 Months,No,59835.0,279.30418125857454,High_spent_Medium_value_payments,793.0303187414256,Standard
21997,0xfb04,CUS_0x5b04,July,,17,811-53-2257,Entrepreneur,18608.17,1774.680833333333,7,8,30,6,"Personal Loan, Auto Loan, Debt Consolidation Loan, Credit-Builder Loan, Payday Loan, and Mortgage Loan",25,17,21.87,11.0,Bad,4228.95,25.259616319832425,9 Years and 8 Months,NM,55.154821207596065,223.33353999226105,!@9#%8,188.97972213347617,Standard
21998,0xed52,CUS_0x989e,May,,37,131-36-4638,_______,19047.38,1430.281666666667,6,8,26,6,"Credit-Builder Loan, Debt Consolidation Loan, Mortgage Loan, Home Equity Loan, Debt Consolidation Loan, and Student Loan",49,22,29.54,8.0,Bad,2932.27,36.26788349840425,2 Years and 7 Months,NM,55.9900210082615,189.41691253644169,Low_spent_Small_value_payments,187.62123312196346,Poor
21999,0x24681,CUS_0x3007,April,Riekad,29,205-57-6869,Journalist,8664.405,872.03375,546,7,13,4,"Personal Loan, Not Specified, Auto Loan, and Credit-Builder Loan",30,19,15.0,11.0,Standard,317.71,25.42346810396987,12 Years and 6 Months,Yes,28.714509508308037,14.525314571159331,High_spent_Large_value_payments,283.9635509205326,Standard
22000,0xa514,CUS_0x2daf,March,ra Alpern,14,023-84-7652,Developer,43270.47_,3882.8725,3,4,19,2,"Home Equity Loan, and Student Loan",12,18,15.01,5.0,Standard,1401.86,33.841469154862736,17 Years and 0 Months,Yes,71.75087621356266,126.70991694992672,High_spent_Medium_value_payments,439.8264568365106,Standard
22001,0x5e4e,CUS_0x68dc,May,Rauchw,33,152-35-3169,Musician,90701.28,7654.44,1,5,3034,0,,6,5,8.26,1.0,Good,270.76,35.278231573006174,22 Years and 0 Months,No,0.0,371.20368129686517,!@9#%8,654.2403187031348,Standard
22002,0x21289,CUS_0xb8b9,August,Andrew Callush,28,369-60-3838,Doctor,28896.84,2151.07,7,7,30,-100,"Debt Consolidation Loan, Personal Loan, Home Equity Loan, Auto Loan, and Student Loan",52,18,12.25,10.0,Standard,2131.92,23.9986230834936,14 Years and 6 Months,NM,93.79526933695531,77.58670770490919,Low_spent_Medium_value_payments,323.72502295813547,Poor
22003,0x857c,CUS_0x37cd,March,Edwardo,40,371-36-1042,Manager,15916.47,1317.3725,3,6,9,4,"Debt Consolidation Loan, Student Loan, Student Loan, and Personal Loan",13,20,7.050000000000002,6.0,Standard,1322.7,31.737910322279788,12 Years and 6 Months,Yes,40.62841199099505,__10000__,High_spent_Medium_value_payments,287.24671324272043,Standard
22004,0x2775,CUS_0x5794,April,Katharina Bartz,42,201-91-3081,Lawyer,8365.075,896.0895833333334,6,8,19,5,"Mortgage Loan, Credit-Builder Loan, Home Equity Loan, Student Loan, and Auto Loan",34,16,28.81,11.0,Bad,2758.61,32.256716336498144,4 Years and 7 Months,NM,31.954489834359094,55.57627661387753,Low_spent_Small_value_payments,292.0781918850967,Standard
22005,0x48e0,CUS_0x2b8c,March,Christiaan Hetznerx,26,401-72-9262,Doctor,163380.76,13446.063333333335,3,3,10,2,"Debt Consolidation Loan, and Auto Loan",5,0,3.91,4.0,_,340.43,29.051410952062355,20 Years and 5 Months,No,198.63256609212087,1775.0480366229385,Low_spent_Small_value_payments,,Poor
22006,0xeb89,CUS_0x51bf,April,Karen Jacobsa,51,684-71-5126,Writer,88716.28,7476.023333333333,5,6,6,2_,"Payday Loan, and Personal Loan",4,15,18.75,3.0,_,58.82,25.65697785278496,20 Years and 6 Months,Yes,144.16986810967597,426.4866370357509,High_spent_Small_value_payments,436.94582818790656,Standard
22007,0x9d4a,CUS_0x7da4,January,Douweg,43,033-63-5379,Journalist,8126.595,872.2162500000002,8,6,25,7,"Personal Loan, Payday Loan, Student Loan, Debt Consolidation Loan, Credit-Builder Loan, Credit-Builder Loan, and Mortgage Loan",12,9,8.27,8.0,Standard,1717.09,31.157553970298157,10 Years and 7 Months,Yes,46.26719559885268,95.89180664085451,Low_spent_Small_value_payments,235.0626227602928,Poor
22008,0x185d0,CUS_0xa68e,July,Euan Rochaz,15,089-19-7596,Entrepreneur,26065.91,2342.159166666667,7,5,9,2_,"Home Equity Loan, and Credit-Builder Loan",6,13,14.87,6.0,_,388.24,40.74898397546653,,Yes,22.152921997786848,199.7820866014792,Low_spent_Large_value_payments,282.28090806740073,Standard
22009,0x318a,CUS_0xacb0,May,,23,538-30-7231,Media_Manager,65187.34,5161.278333333333,6,6,8,3,"Credit-Builder Loan, Credit-Builder Loan, and Auto Loan",22,9,5.38,1.0,Standard,441.86,38.87569035866929,20 Years and 3 Months,No,99.98202004847784,504.5375275812063,Low_spent_Small_value_payments,201.6082857036492,Standard
22010,0x6cc0,CUS_0xac0b,July,,35,660-63-2250,Developer,117946.44,,4,5,1,3,"Payday Loan, Student Loan, and Credit-Builder Loan",4,0,3.51,0.0,Good,573.65,25.85152933954161,25 Years and 8 Months,No,195.53154049933352,192.30195099741002,High_spent_Large_value_payments,851.0535085032567,Standard
